Filename	Domain	Age	Sex	isSlavic	Source	OriginalName	NewlyAnnotated
tei-romi_4-ss_nd_100_63_t_1	Romani	11	F	Yes	Romi	ss_nd_100_63_t_1.xml	No
tei-romi_4-JC_4A10_010_79_t_1	Romani	10	M	Yes	Romi	JC_4A10_010_79_t_1.xml	No
tei-romi_4-eh_po_859_05_t_1	Romani	11	M	Yes	Romi	eh_po_859_05_t_1.xml	No
tei-romi_4-EH_MM_150_05_t_1	Romani	10	M	Yes	Romi	EH_MM_150_05_t_1.xml	No
tei-romi_4-vra_jt_096_01_t_1	Romani	11	M	Yes	Romi	vra_jt_096_01_t_1.xml	No
tei-romi_4-EH_MM_061_05_t_13	Romani	10	M	Yes	Romi	EH_MM_061_05_t_13.xml	No
tei-romi_4-EH_KC_370_05_t_1	Romani	11	F	Yes	Romi	EH_KC_370_05_t_1.xml	No
tei-romi_4-P_SS_IS_143_63_t_1	Romani	11	F	Yes	Romi	P_SS_IS_143_63_t_1.xml	Yes
tei-romi_4-vra_nv_165_01_t_1	Romani	11	F	Yes	Romi	vra_nv_165_01_t_1.xml	No
tei-romi_4-ss_dp_086_63_t_1	Romani	11	M	Yes	Romi	ss_dp_086_63_t_1.xml	No
tei-romi_4-JaB_AN_105_51_t_1	Romani	11	F	Yes	Romi	JaB_AN_105_51_t_1.xml	No
tei-romi_4-vra_op_169_01_t_1	Romani	10	M	Yes	Romi	vra_op_169_01_t_1.xml	No
tei-romi_4-JC_4A19_019_79_t_1	Romani	10	M	Yes	Romi	JC_4A19_019_79_t_1.xml	No
tei-romi_4-ss_hs_023_63_t_1	Romani	11	F	Yes	Romi	ss_hs_023_63_t_1.xml	No
tei-romi_4-ss_is_079_63_t_1	Romani	11	F	Yes	Romi	ss_is_079_63_t_1.xml	No
tei-romi_4-ss_hs_089_63_t_1	Romani	11	F	Yes	Romi	ss_hs_089_63_t_1.xml	Yes
tei-romi_4-vra_nv_063_01_t_1	Romani	11	F	Yes	Romi	vra_nv_063_01_t_1.xml	No
tei-romi_4-JC_4A6_006_79_t_1	Romani	10	F	Yes	Romi	JC_4A6_006_79_t_1.xml	No
tei-romi_4-P_MP_AK_012_63_t_1	Romani	10	M	Yes	Romi	P_MP_AK_012_63_t_1.xml	No
tei-romi_4-vra_ka_129_01_t_1	Romani	10	F	Yes	Romi	vra_ka_129_01_t_1.xml	No
tei-romi_4-ss_dp_068_63_t_1	Romani	11	M	Yes	Romi	ss_dp_068_63_t_1.xml	No
tei-romi_4-eh_mg_891_05_t_1	Romani	10	F	Yes	Romi	eh_mg_891_05_t_1.xml	No
tei-romi_4-EH_NR_059_05_t_22	Romani	10	F	Yes	Romi	EH_NR_059_05_t_22.xml	No
tei-romi_4-ss_pc_054_63_t_1	Romani	11	M	Yes	Romi	ss_pc_054_63_t_1.xml	No
tei-romi_4-vra_jt_071_01_t_1	Romani	11	M	Yes	Romi	vra_jt_071_01_t_1.xml	No
tei-romi_4-eh_mg_892_05_t_1	Romani	10	F	Yes	Romi	eh_mg_892_05_t_1.xml	No
tei-romi_4-vra_sb_151_01_t_1	Romani	10	F	Yes	Romi	vra_sb_151_01_t_1.xml	No
tei-romi_4-VS_MCH_014_44_t_1	Romani	11	M	Yes	Romi	VS_MCH_014_44_t_1.xml	No
tei-romi_4-VRA_JT_019_01_t_1	Romani	11	M	Yes	Romi	VRA_JT_019_01_t_1.xml	Yes
tei-romi_4-VS_AK_027_44_t_1	Romani	10	F	Yes	Romi	VS_AK_027_44_t_1.xml	No
tei-romi_4-mp_eg_002_63_t_1	Romani	11	F	Yes	Romi	mp_eg_002_63_t_1.xml	No
tei-romi_4-VS_KD_054_44_t_1	Romani	10	M	Yes	Romi	VS_KD_054_44_t_1.xml	No
tei-romi_4-VS_AM_029_44_t_1	Romani	10	F	Yes	Romi	VS_AM_029_44_t_1.xml	No
tei-romi_4-JC_4A4_004_79_t_1	Romani	10	F	Yes	Romi	JC_4A4_004_79_t_1.xml	No
tei-romi_4-ss_mik_085_63_t_1	Romani	11	M	Yes	Romi	ss_mik_085_63_t_1.xml	No
tei-romi_4-ss_pc_024_63_t_1	Romani	11	M	Yes	Romi	ss_pc_024_63_t_1.xml	No
tei-romi_4-vra_KL_158_01_t_1	Romani	11	F	Yes	Romi	vra_KL_158_01_t_1.xml	No
tei-romi_4-vra_bk_104_01_t_1	Romani	10	F	Yes	Romi	vra_bk_104_01_t_1.xml	No
tei-romi_4-VRA_OP_042_01_t_1	Romani	10	M	Yes	Romi	VRA_OP_042_01_t_1.xml	No
tei-romi_4-VRA_OP_017_01_t_1	Romani	10	M	Yes	Romi	VRA_OP_017_01_t_1.xml	No
tei-romi_4-vra_ka_105_01_t_1	Romani	10	F	Yes	Romi	vra_ka_105_01_t_1.xml	No
tei-romi_4-vra_kl_108_01_t_1	Romani	11	F	Yes	Romi	vra_kl_108_01_t_1.xml	No
tei-romi_4-vra_bk_078_01_t_1	Romani	10	F	Yes	Romi	vra_bk_078_01_t_1.xml	No
tei-romi_4-VS_AB_050_44_t_1	Romani	10	F	Yes	Romi	VS_AB_050_44_t_1.xml	No
tei-romi_4-VS_KW_035_44_t_1	Romani	10	M	Yes	Romi	VS_KW_035_44_t_1.xml	No
tei-romi_4-JC_4B18_099_79_t_1	Romani	10	F	Yes	Romi	JC_4B18_099_79_t_1.xml	No
tei-romi_4-vra_jt_148_01_t_1	Romani	11	M	Yes	Romi	vra_jt_148_01_t_1.xml	No
tei-romi_4-VS_MF_012_44_t_1	Romani	10	M	Yes	Romi	VS_MF_012_44_t_1.xml	No
tei-romi_4-JC_4A2_002_79_t_1	Romani	10	M	Yes	Romi	JC_4A2_002_79_t_1.xml	No
tei-romi_4-EH_NR_058_05_t_21	Romani	10	F	Yes	Romi	EH_NR_058_05_t_21.xml	No
tei-romi_4-vra_eg_166_01_t_1	Romani	10	M	Yes	Romi	vra_eg_166_01_t_1.xml	No
tei-romi_4-vra_km_156_01_t_1	Romani	10	F	Yes	Romi	vra_km_156_01_t_1.xml	No
tei-romi_4-ss_dp_104_63_t_1	Romani	11	M	Yes	Romi	ss_dp_104_63_t_1.xml	No
tei-romi_4-eh_kc_522_05_t_1	Romani	11	F	Yes	Romi	eh_kc_522_05_t_1.xml	No
tei-romi_4-mp_ak_009_63_t_1	Romani	10	M	Yes	Romi	mp_ak_009_63_t_1.xml	No
tei-romi_4-ss_mak_062_63_t_1	Romani	12	M	Yes	Romi	ss_mak_062_63_t_1.xml	No
tei-romi_4-EH_KL_375_05_t_1	Romani	11	F	Yes	Romi	EH_KL_375_05_t_1.xml	No
tei-romi_4-EH_NR_151_05_t_1	Romani	10	F	Yes	Romi	EH_NR_151_05_t_1.xml	No
tei-romi_4-VRA_JM_015_01_t_1	Romani	11	M	Yes	Romi	VRA_JM_015_01_t_1.xml	No
tei-romi_4-eh_kc_528_05_t_1	Romani	11	F	Yes	Romi	eh_kc_528_05_t_1.xml	No
tei-romi_4-JC_4A27_027_79_t_1	Romani	10	M	Yes	Romi	JC_4A27_027_79_t_1.xml	No
tei-romi_4-P_SS_ND_130_63_t_1	Romani	11	F	Yes	Romi	P_SS_ND_130_63_t_1.xml	No
tei-romi_4-vra_fj_075_01_t_1	Romani	10	M	Yes	Romi	vra_fj_075_01_t_1.xml	No
tei-romi_4-P_MP_MK_019_63_t_1	Romani	10	M	Yes	Romi	P_MP_MK_019_63_t_1.xml	No
tei-romi_4-ss_pc_005_63_t_1	Romani	11	M	Yes	Romi	ss_pc_005_63_t_1.xml	No
tei-romi_4-ss_is_027_63_t_1	Romani	11	F	Yes	Romi	ss_is_027_63_t_1.xml	Yes
tei-romi_4-P_MP_MK_021_63_t_1	Romani	10	M	Yes	Romi	P_MP_MK_021_63_t_1.xml	No
tei-romi_4-P_SS_ND_129_63_t_1	Romani	11	F	Yes	Romi	P_SS_ND_129_63_t_1.xml	No
tei-romi_4-fec_fm_001_t_1	Romani	10	M	Yes	Romi	fec_fm_001_t_1.xml	No
tei-romi_4-ss_nd_016_63_t_1	Romani	11	F	Yes	Romi	ss_nd_016_63_t_1.xml	No
tei-romi_4-ss_pc_071_63_t_1	Romani	11	M	Yes	Romi	ss_pc_071_63_t_1.xml	No
tei-romi_4-ss_lk_080_63_t_1	Romani	11	M	Yes	Romi	ss_lk_080_63_t_1.xml	No
tei-romi_4-VRA_KW_046_01_t_1	Romani	10	M	Yes	Romi	VRA_KW_046_01_t_1.xml	No
tei-romi_4-vra_im_057_01_t_1	Romani	10	F	Yes	Romi	vra_im_057_01_t_1.xml	No
tei-romi_4-vra_nv_140_01_t_1	Romani	11	F	Yes	Romi	vra_nv_140_01_t_1.xml	No
tei-romi_4-ss_fm_087_63_t_1	Romani	10	M	Yes	Romi	ss_fm_087_63_t_1.xml	No
tei-romi_4-ss_lk_088_63_t_1	Romani	11	M	Yes	Romi	ss_lk_088_63_t_1.xml	No
tei-romi_4-P_MP_BJ_015_63_t_1	Romani	10	F	Yes	Romi	P_MP_BJ_015_63_t_1.xml	No
tei-romi_4-JC_4A29_029_79_t_1	Romani	10	F	Yes	Romi	JC_4A29_029_79_t_1.xml	No
tei-romi_4-JC_4B10_091_79_t_1	Romani	10	F	Yes	Romi	JC_4B10_091_79_t_1.xml	No
tei-romi_4-vra_th_152_01_t_1	Romani	10	F	Yes	Romi	vra_th_152_01_t_1.xml	No
tei-romi_4-P_MP_AK_024_63_t_1	Romani	10	M	Yes	Romi	P_MP_AK_024_63_t_1.xml	No
tei-romi_4-EH_MM_062_05_t_14	Romani	10	M	Yes	Romi	EH_MM_062_05_t_14.xml	No
tei-romi_4-VRA_KA_003_01_t_1	Romani	10	F	Yes	Romi	VRA_KA_003_01_t_1.xml	No
tei-romi_4-ss_dp_014_63_t_1	Romani	11	M	Yes	Romi	ss_dp_014_63_t_1.xml	No
tei-romi_4-ss_fm_021_63_t_1	Romani	10	M	Yes	Romi	ss_fm_021_63_t_1.xml	No
tei-romi_4-vra_ku_123_01_t_1	Romani	10	M	Yes	Romi	vra_ku_123_01_t_1.xml	No
tei-romi_4-VRA_PP_041_01_t_1	Romani	11	M	Yes	Romi	VRA_PP_041_01_t_1.xml	No
tei-romi_4-vra_lc_065_01_t_1	Romani	10	M	Yes	Romi	vra_lc_065_01_t_1.xml	No
tei-romi_4-VS_RD_016_44_t_1	Romani	10	F	Yes	Romi	VS_RD_016_44_t_1.xml	No
tei-romi_4-ss_pc_090_63_t_1	Romani	11	M	Yes	Romi	ss_pc_090_63_t_1.xml	No
tei-romi_4-EH_KC_368_05_t_1	Romani	11	F	Yes	Romi	EH_KC_368_05_t_1.xml	No
tei-romi_4-ss_fm_040_63_t_1	Romani	10	M	Yes	Romi	ss_fm_040_63_t_1.xml	No
tei-romi_4-vra_ak_054_01_t_1	Romani	10	F	Yes	Romi	vra_ak_054_01_t_1.xml	No
tei-romi_4-vra_tm_159_01_t_1	Romani	10	F	Yes	Romi	vra_tm_159_01_t_1.xml	No
tei-romi_4-vra_ku_073_01_t_1	Romani	10	M	Yes	Romi	vra_ku_073_01_t_1.xml	No
tei-romi_4-VRA_EG_013_01_t_1	Romani	10	M	Yes	Romi	VRA_EG_013_01_t_1.xml	No
tei-romi_4-vra_bk_154_01_t_1	Romani	10	F	Yes	Romi	vra_bk_154_01_t_1.xml	No
tei-romi_4-JaB_VM_101_51_t_1	Romani	11	F	Yes	Romi	JaB_VM_101_51_t_1.xml	No
tei-romi_4-VS_SD_049_44_t_1	Romani	10	F	Yes	Romi	VS_SD_049_44_t_1.xml	No
tei-romi_4-P_SS_LK_125_63_t_1	Romani	11	M	Yes	Romi	P_SS_LK_125_63_t_1.xml	Yes
tei-romi_4-P_MP_MK_020_63_t_1	Romani	10	M	Yes	Romi	P_MP_MK_020_63_t_1.xml	No
tei-romi_4-ss_lk_042_63_t_1	Romani	11	M	Yes	Romi	ss_lk_042_63_t_1.xml	No
tei-romi_4-VS_SH_003_44_t_1	Romani	10	F	Yes	Romi	VS_SH_003_44_t_1.xml	No
tei-romi_4-VS_AB_004_44_t_1	Romani	10	F	Yes	Romi	VS_AB_004_44_t_1.xml	No
tei-romi_4-vra_ka_079_01_t_1	Romani	10	F	Yes	Romi	vra_ka_079_01_t_1.xml	No
tei-romi_4-P_MP_BJ_016_63_t_1	Romani	10	F	Yes	Romi	P_MP_BJ_016_63_t_1.xml	No
tei-romi_4-P_SS_IS_126_63_t_1	Romani	11	F	Yes	Romi	P_SS_IS_126_63_t_1.xml	No
tei-romi_4-vra_fj_125_01_t_1	Romani	10	M	Yes	Romi	vra_fj_125_01_t_1.xml	No
tei-romi_4-VS_MO_011_44_t_1	Romani	11	M	Yes	Romi	VS_MO_011_44_t_1.xml	No
tei-romi_4-VRA_BK_027_01_t_1	Romani	10	F	Yes	Romi	VRA_BK_027_01_t_1.xml	No
tei-romi_4-P_MP_KH_025_63_t_1	Romani	10	M	Yes	Romi	P_MP_KH_025_63_t_1.xml	No
tei-romi_4-vra_pk_153_01_t_1	Romani	10	F	Yes	Romi	vra_pk_153_01_t_1.xml	No
tei-romi_4-ss_mak_098_63_t_1	Romani	12	M	Yes	Romi	ss_mak_098_63_t_1.xml	No
tei-romi_4-VRA_AK_028_01_t_1	Romani	10	F	Yes	Romi	VRA_AK_028_01_t_1.xml	No
tei-romi_4-vra_vp_111_01_t_1	Romani	11	F	Yes	Romi	vra_vp_111_01_t_1.xml	Yes
tei-romi_4-EH_KT_318_05_t_1	Romani	10	F	Yes	Romi	EH_KT_318_05_t_1.xml	No
tei-romi_4-eh_po_693_05_t_1	Romani	11	M	Yes	Romi	eh_po_693_05_t_1.xml	No
tei-romi_4-VS_VM_033_44_t_1	Romani	10	M	Yes	Romi	VS_VM_033_44_t_1.xml	No
tei-romi_4-vra_kw_173_01_t_1	Romani	10	M	Yes	Romi	vra_kw_173_01_t_1.xml	No
tei-romi_4-ss_dp_028_63_t_1	Romani	11	M	Yes	Romi	ss_dp_028_63_t_1.xml	No
tei-romi_4-JC_4B8_089_79_t_1	Romani	10	F	Yes	Romi	JC_4B8_089_79_t_1.xml	No
tei-romi_4-VRA_HT_011_01_t_1	Romani	10	F	Yes	Romi	VRA_HT_011_01_t_1.xml	No
tei-romi_4-vra_ku_149_01_t_1	Romani	10	M	Yes	Romi	vra_ku_149_01_t_1.xml	No
tei-romi_4-P_SS_FM_131_63_t_1	Romani	10	M	Yes	Romi	P_SS_FM_131_63_t_1.xml	No
tei-romi_4-VS_AB_046_44_t_1	Romani	10	F	Yes	Romi	VS_AB_046_44_t_1.xml	No
tei-romi_4-vra_ak_157_01_t_1	Romani	10	F	Yes	Romi	vra_ak_157_01_t_1.xml	No
tei-romi_4-P_MP_RS_026_63_t_1	Romani	11	M	Yes	Romi	P_MP_RS_026_63_t_1.xml	No
tei-romi_4-vra_jm_092_01_t_1	Romani	11	M	Yes	Romi	vra_jm_092_01_t_1.xml	No
tei-romi_4-eh_mm_798_05_t_1	Romani	10	M	Yes	Romi	eh_mm_798_05_t_1.xml	No
tei-romi_4-VRA_BP_031_01_t_1	Romani	10	F	Yes	Romi	VRA_BP_031_01_t_1.xml	Yes
tei-romi_4-vra_mk_143_01_t_1	Romani	10	M	Yes	Romi	vra_mk_143_01_t_1.xml	No
tei-romi_4-P_SS_HS_109_63_t_1	Romani	11	F	Yes	Romi	P_SS_HS_109_63_t_1.xml	No
tei-romi_4-JC_4A13_013_79_t_1	Romani	10	M	Yes	Romi	JC_4A13_013_79_t_1.xml	No
tei-romi_4-VRA_KL_029_01_t_1	Romani	11	F	Yes	Romi	VRA_KL_029_01_t_1.xml	No
tei-romi_4-eh_ac_913_05_t_1	Romani	10	F	Yes	Romi	eh_ac_913_05_t_1.xml	No
tei-romi_4-eh_kl_513_05_t_1	Romani	11	F	Yes	Romi	eh_kl_513_05_t_1.xml	No
tei-romi_4-vra_dt_163_01_t_1	Romani	10	F	Yes	Romi	vra_dt_163_01_t_1.xml	No
tei-romi_4-vra_vp_084_01_t_1	Romani	10	F	Yes	Romi	vra_vp_084_01_t_1.xml	No
tei-romi_4-eh_mm_799_05_t_1	Romani	10	M	Yes	Romi	eh_mm_799_05_t_1.xml	Yes
tei-romi_4-EH_KC_366_05_t_1	Romani	11	F	Yes	Romi	EH_KC_366_05_t_1.xml	No
tei-romi_4-EH_PO_045_05_t_1	Romani	11	M	Yes	Romi	EH_PO_045_05_t_1.xml	No
tei-romi_4-eh_kl_867_05_t_1	Romani	11	F	Yes	Romi	eh_kl_867_05_t_1.xml	No
tei-romi_4-vra_nv_114_01_t_1	Romani	11	F	Yes	Romi	vra_nv_114_01_t_1.xml	Yes
tei-romi_4-ss_hs_076_63_t_1	Romani	11	F	Yes	Romi	ss_hs_076_63_t_1.xml	No
tei-romi_4-P_SS_MiK_138_63_t_1	Romani	11	M	Yes	Romi	P_SS_MiK_138_63_t_1.xml	Yes
tei-romi_4-VS_MCH_055_44_t_1	Romani	10	M	Yes	Romi	VS_MCH_055_44_t_1.xml	No
tei-romi_4-vra_bk_051_01_t_1	Romani	10	F	Yes	Romi	vra_bk_051_01_t_1.xml	No
tei-romi_4-P_SS_LK_137_63_t_1	Romani	11	M	Yes	Romi	P_SS_LK_137_63_t_1.xml	No
tei-romi_4-ss_lk_070_63_t_1	Romani	11	M	Yes	Romi	ss_lk_070_63_t_1.xml	No
tei-romi_4-ss_lk_004_63_t_1	Romani	11	M	Yes	Romi	ss_lk_004_63_t_1.xml	No
tei-romi_4-JaB_LR_117_51_t_1	Romani	11	M	Yes	Romi	JaB_LR_117_51_t_1.xml	No
tei-romi_4-VRA_MS_018_01_t_1	Romani	10	M	Yes	Romi	VRA_MS_018_01_t_1.xml	No
tei-romi_4-VS_JR_044_44_t_1	Romani	10	M	Yes	Romi	VS_JR_044_44_t_1.xml	No
tei-romi_4-vra_im_081_01_t_1	Romani	10	F	Yes	Romi	vra_im_081_01_t_1.xml	No
tei-romi_4-JaB_FK_141_51_t_1	Romani	11	F	Yes	Romi	JaB_FK_141_51_t_1.xml	No
tei-romi_4-P_SS_LK_112_63_t_1	Romani	11	M	Yes	Romi	P_SS_LK_112_63_t_1.xml	No
tei-romi_4-JaB_DD_119_51_t_1	Romani	10	F	Yes	Romi	JaB_DD_119_51_t_1.xml	No
tei-romi_4-vra_kw_099_01_t_1	Romani	10	M	Yes	Romi	vra_kw_099_01_t_1.xml	No
tei-romi_4-vra_sb_101_01_t_1	Romani	10	F	Yes	Romi	vra_sb_101_01_t_1.xml	No
tei-romi_4-vra_nv_088_01_t_1	Romani	11	F	Yes	Romi	vra_nv_088_01_t_1.xml	Yes
tei-romi_4-P_MP_KH_010_63_t_1	Romani	10	M	Yes	Romi	P_MP_KH_010_63_t_1.xml	No
tei-romi_4-eh_po_698_05_t_1	Romani	11	M	Yes	Romi	eh_po_698_05_t_1.xml	No
tei-romi_4-ss_mik_075_63_t_1	Romani	11	M	Yes	Romi	ss_mik_075_63_t_1.xml	No
tei-romi_4-VS_SH_020_44_t_1	Romani	10	F	Yes	Romi	VS_SH_020_44_t_1.xml	No
tei-romi_4-eh_kl_518_05_t_1	Romani	11	F	Yes	Romi	eh_kl_518_05_t_1.xml	No
tei-romi_4-ss_hs_034_63_t_1	Romani	11	F	Yes	Romi	ss_hs_034_63_t_1.xml	No
tei-romi_4-VRA_FJ_047_01_t_1	Romani	10	M	Yes	Romi	VRA_FJ_047_01_t_1.xml	No
tei-romi_4-mp_mk_005_63_t_1	Romani	10	M	Yes	Romi	mp_mk_005_63_t_1.xml	No
tei-romi_4-ss_mik_093_63_t_1	Romani	11	M	Yes	Romi	ss_mik_093_63_t_1.xml	No
tei-romi_4-VS_AH_005_44_t_1	Romani	10	F	Yes	Romi	VS_AH_005_44_t_1.xml	No
tei-romi_4-ss_mik_039_63_t_1	Romani	11	M	Yes	Romi	ss_mik_039_63_t_1.xml	No
tei-romi_4-mp_mk_006_63_t_1	Romani	10	M	Yes	Romi	mp_mk_006_63_t_1.xml	No
tei-romi_4-eh_mm_580_05_t_1	Romani	10	M	Yes	Romi	eh_mm_580_05_t_1.xml	No
tei-romi_4-ss_is_49_63_t_1	Romani	11	F	Yes	Romi	ss_is_49_63_t_1.xml	No
tei-romi_4-P_MP_MK_023_63_t_1	Romani	10	M	Yes	Romi	P_MP_MK_023_63_t_1.xml	No
tei-romi_4-ss_fm_029_63_t_1	Romani	10	M	Yes	Romi	ss_fm_029_63_t_1.xml	No
tei-romi_4-JaB_MM_118_51_t_1	Romani	10	M	Yes	Romi	JaB_MM_118_51_t_1.xml	No
tei-romi_4-ss_lk_045_63_t_1	Romani	11	M	Yes	Romi	ss_lk_045_63_t_1.xml	No
tei-romi_4-VS_TV_009_44_t_1	Romani	11	M	Yes	Romi	VS_TV_009_44_t_1.xml	No
tei-romi_4-JC_4A25_025_79_t_1	Romani	10	M	Yes	Romi	JC_4A25_025_79_t_1.xml	No
tei-romi_4-vra_pk_077_01_t_1	Romani	10	F	Yes	Romi	vra_pk_077_01_t_1.xml	Yes
tei-romi_4-ss_pc_035_63_t_1	Romani	11	M	Yes	Romi	ss_pc_035_63_t_1.xml	No
tei-romi_4-vra_bp_160_01_t_1	Romani	10	F	Yes	Romi	vra_bp_160_01_t_1.xml	No
tei-romi_4-ss_dp_057_63_t_1	Romani	11	M	Yes	Romi	ss_dp_057_63_t_1.xml	No
tei-romi_4-P_SS_IS_128_63_t_1	Romani	11	F	Yes	Romi	P_SS_IS_128_63_t_1.xml	No
tei-romi_4-ss_hs_020_63_t_1	Romani	11	F	Yes	Romi	ss_hs_020_63_t_1.xml	No
tei-romi_4-VS_SH_042_44_t_1	Romani	10	F	Yes	Romi	VS_SH_042_44_t_1.xml	No
tei-romi_4-eh_po_694_05_t_1	Romani	11	M	Yes	Romi	eh_po_694_05_t_1.xml	No
tei-romi_4-VS_AK_005_44_t_1	Romani	10	F	Yes	Romi	VS_AK_005_44_t_1.xml	No
tei-romi_4-VS_AM_043_44_t_1	Romani	10	F	Yes	Romi	VS_AM_043_44_t_1.xml	No
tei-romi_4-vra_vp_136_01_t_1	Romani	11	F	Yes	Romi	vra_vp_136_01_t_1.xml	No
tei-romi_4-eh_kl_510_05_t_1	Romani	11	F	Yes	Romi	eh_kl_510_05_t_1.xml	No
tei-romi_4-ss_dp_003_63_t_1	Romani	11	M	Yes	Romi	ss_dp_003_63_t_1.xml	No
tei-romi_4-P_SS_HS_145_63_t_1	Romani	11	F	Yes	Romi	P_SS_HS_145_63_t_1.xml	No
tei-romi_4-vra_jt_171_01_t_1	Romani	11	M	Yes	Romi	vra_jt_171_01_t_1.xml	No
tei-romi_4-EH_NR_057_05_t_20	Romani	10	F	Yes	Romi	EH_NR_057_05_t_20.xml	No
tei-romi_4-vra_ht_087_01_t_1	Romani	10	F	Yes	Romi	vra_ht_087_01_t_1.xml	No
tei-romi_4-VS_VCH_037_44_t_1	Romani	10	M	Yes	Romi	VS_VCH_037_44_t_1.xml	No
tei-romi_4-vra_pk_103_01_t_1	Romani	10	F	Yes	Romi	vra_pk_103_01_t_1.xml	No
tei-romi_4-EH_PO_288_05_t_1	Romani	11	M	Yes	Romi	EH_PO_288_05_t_1.xml	No
tei-romi_4-vra_op_119_01_t_1	Romani	10	M	Yes	Romi	vra_op_119_01_t_1.xml	No
tei-romi_4-vra_dt_086_01_t_1	Romani	10	F	Yes	Romi	vra_dt_086_01_t_1.xml	No
tei-romi_4-EH_NR_380_05_t_1	Romani	10	F	Yes	Romi	EH_NR_380_05_t_1.xml	No
tei-romi_4-VS_AS_002_44_t_1	Romani	10	F	Yes	Romi	VS_AS_002_44_t_1.xml	No
tei-romi_4-VS_AK_052_44_t_1	Romani	10	F	Yes	Romi	VS_AK_052_44_t_1.xml	No
tei-romi_4-vra_kw_124_01_t_1	Romani	10	M	Yes	Romi	vra_kw_124_01_t_1.xml	No
tei-romi_4-VRA_LC_037_01_t_1	Romani	10	M	Yes	Romi	VRA_LC_037_01_t_1.xml	No
tei-romi_4-vra_bp_058_01_t_1	Romani	10	F	Yes	Romi	vra_bp_058_01_t_1.xml	No
tei-romi_4-vra_km_080_01_t_1	Romani	10	F	Yes	Romi	vra_km_080_01_t_1.xml	No
tei-romi_4-VRA_NV_036_01_t_1	Romani	11	F	Yes	Romi	VRA_NV_036_01_t_1.xml	No
tei-romi_4-vra_tm_109_01_t_1	Romani	10	F	Yes	Romi	vra_tm_109_01_t_1.xml	No
tei-romi_4-VS_MO_036_44_t_1	Romani	10	M	Yes	Romi	VS_MO_036_44_t_1.xml	No
tei-romi_4-vra_kl_132_01_t_1	Romani	11	F	Yes	Romi	vra_kl_132_01_t_1.xml	No
tei-romi_4-ss_fm_059_63_t_1	Romani	10	M	Yes	Romi	ss_fm_059_63_t_1.xml	No
tei-romi_4-vra_km_130_01_t_1	Romani	10	F	Yes	Romi	vra_km_130_01_t_1.xml	No
tei-romi_4-vra_ms_170_01_t_1	Romani	10	M	Yes	Romi	vra_ms_170_01_t_1.xml	Yes
tei-romi_4-VS_KW_024_44_t_1	Romani	10	M	Yes	Romi	VS_KW_024_44_t_1.xml	No
tei-romi_4-ss_nd_046_63_t_1	Romani	11	F	Yes	Romi	ss_nd_046_63_t_1.xml	No
tei-romi_4-VS_AB_047_44_t_1	Romani	10	F	Yes	Romi	VS_AB_047_44_t_1.xml	No
tei-romi_4-ss_mik_067_63_t_1	Romani	11	M	Yes	Romi	ss_mik_067_63_t_1.xml	Yes
tei-romi_4-ss_mak_002_63_t_1	Romani	12	M	Yes	Romi	ss_mak_002_63_t_1.xml	No
tei-romi_4-vra_te_122_01_t_1	Romani	10	M	Yes	Romi	vra_te_122_01_t_1.xml	No
tei-romi_4-ss_is_051_03_t_1	Romani	11	F	Yes	Romi	ss_is_051_03_t_1.xml	No
tei-romi_4-vra_ms_147_01_t_1	Romani	10	M	Yes	Romi	vra_ms_147_01_t_1.xml	No
tei-romi_4-VRA_KU_020_01_t_1	Romani	10	M	Yes	Romi	VRA_KU_020_01_t_1.xml	No
tei-romi_4-eh_po_727_05_t_1	Romani	11	M	Yes	Romi	eh_po_727_05_t_1.xml	No
tei-romi_4-EH_MM_060_05_t_12	Romani	10	M	Yes	Romi	EH_MM_060_05_t_12.xml	No
tei-romi_4-vra_eg_115_01_t_1	Romani	10	M	Yes	Romi	vra_eg_115_01_t_1.xml	No
tei-romi_4-ss_pc_064_63_t_1	Romani	11	M	Yes	Romi	ss_pc_064_63_t_1.xml	No
tei-romi_4-mp_rs_001_63_t_1	Romani	11	M	Yes	Romi	mp_rs_001_63_t_1.xml	No
tei-romi_4-eh_kc_519_05_t_1	Romani	11	F	Yes	Romi	eh_kc_519_05_t_1.xml	No
tei-romi_4-vra_bk_175_01_t_1	Romani	10	F	Yes	Romi	vra_bk_175_01_t_1.xml	No
tei-romi_4-vra_pp_069_01_t_1	Romani	10	M	Yes	Romi	vra_pp_069_01_t_1.xml	No
tei-romi_4-EH_KT_319_05_t_1	Romani	10	F	Yes	Romi	EH_KT_319_05_t_1.xml	No
tei-romi_4-VS_MF_034_44_t_1	Romani	10	M	Yes	Romi	VS_MF_034_44_t_1.xml	No
tei-romi_4-EH_NR_379_05_t_1	Romani	10	F	Yes	Romi	EH_NR_379_05_t_1.xml	No
tei-romi_4-eh_kl_512_05_t_1	Romani	11	F	Yes	Romi	eh_kl_512_05_t_1.xml	No
tei-romi_4-eh_mm_578_05_t_1	Romani	10	M	Yes	Romi	eh_mm_578_05_t_1.xml	No
tei-romi_4-vra_kl_055_01_t_1	Romani	11	F	Yes	Romi	vra_kl_055_01_t_1.xml	No
tei-romi_4-eh_kl_517_05_t_1	Romani	11	F	Yes	Romi	eh_kl_517_05_t_1.xml	No
